,train_loss,val_loss,lr,mask_val_loss,regr_val_loss,roll_val_loss
2176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2177,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2178,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2179,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2180,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2181,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2182,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2183,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2184,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2185,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2188,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2189,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2190,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2191,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2192,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2194,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2195,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2196,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2197,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2198,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2199,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2200,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2201,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2203,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2204,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2206,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2207,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2208,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2209,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2210,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2212,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2213,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2214,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2215,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2216,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2217,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2218,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2219,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2220,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2221,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2224,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2225,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2226,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2227,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2228,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2229,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2230,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2231,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2232,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2234,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2235,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2236,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2237,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2238,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2239,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2240,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2241,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2243,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2244,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2245,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2247,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2248,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2249,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2250,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2251,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2252,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2255,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2258,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2259,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2260,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2261,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2262,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2263,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2265,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2268,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2269,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2270,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2271,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2272,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2275,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2276,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2277,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2278,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2280,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2281,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2282,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2284,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2285,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2288,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2289,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2290,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2291,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2294,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2297,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2299,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2300,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2301,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2302,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2305,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2306,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2307,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2308,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2309,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2310,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2314,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2318,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2319,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2320,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2321,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2324,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2326,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2328,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2329,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2330,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2331,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2332,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2335,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2337,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2338,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2339,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2340,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2341,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2342,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2343,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2344,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2345,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2346,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2347,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2348,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2349,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2350,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2351,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2353,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2355,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2356,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2357,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2358,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2359,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2360,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2361,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2362,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2363,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2366,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2367,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2368,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2370,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2371,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2372,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2373,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2374,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2376,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2377,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2378,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2379,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2380,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2381,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2382,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2383,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2384,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2385,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2386,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2387,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2389,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2390,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2391,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2392,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2393,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2394,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2395,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2396,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2397,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2398,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2399,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2400,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2401,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2402,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2404,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2405,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2406,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2407,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2408,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2409,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2410,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2411,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2412,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2413,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2414,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2415,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2416,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2418,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2419,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2420,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2421,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2422,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2423,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2424,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2426,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2427,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2430,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2431,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2432,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2435,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2436,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2437,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2438,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2439,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2440,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2441,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2442,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2443,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2445,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2446,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2447,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2448,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2449,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2450,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2451,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2452,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2454,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2456,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2457,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2458,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2459,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2460,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2461,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2462,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2464,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2465,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2466,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2467,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2468,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2469,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2470,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2471,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2472,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2473,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2475,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2476,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2477,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2478,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2479,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2480,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2481,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2482,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2483,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2484,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2485,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2486,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2487,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2488,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2489,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2490,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2491,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2493,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2494,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2495,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2496,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2498,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2499,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2500,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2501,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2502,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2503,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2504,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2506,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2507,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2509,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2510,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2511,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2512,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2513,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2514,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2515,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2516,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2517,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2518,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2519,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2520,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2521,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2522,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2524,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2525,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2526,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2527,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2528,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2530,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2531,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2532,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2533,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2534,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2536,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2537,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2539,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2540,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2542,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2543,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2544,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2545,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2546,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2547,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2548,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2549,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2550,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2551,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2552,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2553,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2554,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2559,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2560,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2561,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2563,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2564,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2565,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2566,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2567,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2568,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2569,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2570,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2571,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2572,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2573,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2574,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2575,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2577,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2578,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2579,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2580,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2581,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2582,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2585,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2586,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2587,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2588,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2589,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2590,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2591,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2592,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2593,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2594,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2595,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2597,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2598,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
